time_UTC,az_deg,el_deg,az_rate_deg_s,el_rate_deg_s,slant_range_km,range_rate_km_s
2026-04-06 07:04:50.814,230.539358,-2.356245,0.0029902314814814813,-0.002171759259259259,386123.3169018972,0.8138704
2026-04-06 07:05:50.814,230.718903,-2.486716,0.0029860648148148147,-0.0021772685185185185,386172.1587426912,0.8143263
2026-04-06 07:06:50.814,230.89822,-2.617516,0.002981851851851852,-0.0021827314814814817,386221.02779982594,0.8147776
2026-04-06 07:07:50.814,231.07731,-2.748645,0.002977731481481482,-0.0021881944444444444,386269.92379205726,0.8152242
2026-04-06 07:08:50.814,231.256174,-2.8801,0.0029735648148148147,-0.002193611111111111,386318.8464411332,0.8156663
2026-04-06 07:09:50.814,231.434813,-3.01188,0.002969398148148148,-0.0021990277777777776,386367.79547179356,0.8161037
2026-04-06 07:10:50.814,231.613229,-3.143983,0.0029652314814814815,-0.002204398148148148,386416.7706057864,0.8165364
2026-04-06 07:11:50.814,231.791424,-3.276407,0.002961111111111111,-0.0022097222222222223,386465.77156037174,0.8169645
2026-04-06 07:12:50.814,231.969397,-3.40915,0.002956990740740741,-0.002215046296296296,386514.7980572975,0.8173879
2026-04-06 07:13:50.814,232.147151,-3.542212,0.002952824074074074,-0.0022203240740740738,386563.84981531976,0.8178066
2026-04-06 07:14:50.814,232.324687,-3.67559,0.0029487037037037034,-0.002225601851851852,386612.9265636663,0.8182208
2026-04-06 07:15:50.814,232.502006,-3.809282,0.0029445833333333333,-0.002230787037037037,386662.0280106212,0.8186301
2026-04-06 07:16:50.814,232.67911,-3.943286,0.002940462962962963,-0.0022360185185185187,386711.1538764367,0.8190347
2026-04-06 07:17:50.814,232.855999,-4.077602,0.002936388888888889,-0.0022411574074074074,386760.3038708927,0.8194346
2026-04-06 07:18:50.814,233.032676,-4.212227,0.0029322685185185185,-0.002246296296296296,386809.4777172331,0.8198298
2026-04-06 07:19:50.814,233.209141,-4.34716,0.0029281944444444446,-0.0022514351851851853,386858.6751297262,0.8202202
2026-04-06 07:20:50.814,233.385396,-4.482399,0.002924074074074074,-0.002256527777777778,386907.8958196479,0.8206058
2026-04-06 07:21:50.814,233.561443,-4.617942,0.0029200000000000003,-0.002261574074074074,386957.13950874633,0.8209867
2026-04-06 07:22:50.814,233.737282,-4.753787,0.002915925925925926,-0.0022666203703703702,387006.40590081754,0.8213628
2026-04-06 07:23:50.814,233.912915,-4.889934,0.002911851851851852,-0.0022716203703703705,387055.6947146176,0.8217341
2026-04-06 07:24:50.814,234.088344,-5.02638,0.0029078240740740744,-0.002276574074074074,387105.0056614227,0.8221006
2026-04-06 07:25:50.814,234.26357,-5.163123,0.00290375,-0.0022815277777777777,387154.33845400484,0.8224623
2026-04-06 07:26:50.814,234.438594,-5.300163,0.0028997222222222224,-0.002286435185185185,387203.6928036401,0.8228193
2026-04-06 07:27:50.814,234.613418,-5.437497,0.0028956481481481485,-0.0022913425925925926,387253.0684201087,0.8231713
2026-04-06 07:28:50.814,234.788043,-5.575123,0.0028916203703703704,-0.002296203703703704,387302.4650176787,0.8235186
2026-04-06 07:29:50.814,234.962472,-5.713041,0.002887638888888889,-0.002301018518518518,387351.88230164215,0.823861
2026-04-06 07:30:50.814,235.136704,-5.851248,0.002883611111111111,-0.0023058333333333333,387401.31998776324,0.8241986
2026-04-06 07:31:50.814,235.310742,-5.989743,0.0028795833333333334,-0.002310648148148148,387450.7777813342,0.8245314
2026-04-06 07:32:50.814,235.484587,-6.128524,0.002875601851851852,-0.0023153703703703704,387500.2553891431,0.8248592
2026-04-06 07:33:50.814,235.658241,-6.267589,0.0028716203703703703,-0.0023200925925925923,387549.75252396206,0.8251822
2026-04-06 07:34:50.814,235.831705,-6.406937,0.0028676388888888888,-0.0023248148148148147,387599.26889257925,0.8255004
2026-04-06 07:35:50.814,236.004981,-6.546567,0.002863657407407407,-0.002329490740740741,387648.8041987909,0.8258136
2026-04-06 07:36:50.814,236.17807,-6.686476,0.002859675925925926,-0.0023341203703703705,387698.3581508812,0.826122
2026-04-06 07:37:50.814,236.350974,-6.826664,0.0028557407407407407,-0.00233875,387747.93045713415,0.8264254
2026-04-06 07:38:50.814,236.523694,-6.967127,0.0028518055555555553,-0.0023433333333333336,387797.5208228421,0.826724
2026-04-06 07:39:50.814,236.696232,-7.107866,0.002847824074074074,-0.0023479166666666666,387847.1289473133,0.8270176
2026-04-06 07:40:50.814,236.86859,-7.248878,0.002843935185185185,-0.002352453703703704,387896.7545433198,0.8273063
2026-04-06 07:41:50.814,237.040769,-7.390161,0.00284,-0.0023569907407407407,387946.39731166593,0.82759
2026-04-06 07:42:50.814,237.212771,-7.531715,0.002836064814814815,-0.0023614814814814813,387996.05695315584,0.8278688
2026-04-06 07:43:50.814,237.384596,-7.673537,0.002832175925925926,-0.002365925925925926,388045.73317607376,0.8281427
2026-04-06 07:44:50.814,237.556248,-7.815626,0.0028282870370370367,-0.0023703703703703703,388095.4256827199,0.8284116
2026-04-06 07:45:50.814,237.727727,-7.957981,0.0028243981481481484,-0.0023747685185185187,388145.1341709065,0.8286756
2026-04-06 07:46:50.814,237.899035,-8.100599,0.002820509259259259,-0.0023791666666666666,388194.85834442993,0.8289345
2026-04-06 07:47:50.814,238.070174,-8.24348,0.0028166666666666665,-0.0023835185185185188,388244.59791007824,0.8291885
2026-04-06 07:48:50.814,238.241146,-8.386621,0.0028128240740740744,-0.002387824074074074,388294.3525596799,0.8294375
2026-04-06 07:49:50.814,238.411952,-8.530021,0.0028089814814814813,-0.00239212962962963,388344.1220030149,0.8296816
2026-04-06 07:50:50.814,238.582593,-8.673679,0.0028051388888888887,-0.002396435185185185,388393.90593490377,0.8299206
2026-04-06 07:51:50.814,238.753072,-8.817592,0.0028012962962962965,-0.002400694444444444,388443.7040531587,0.8301546
2026-04-06 07:52:50.814,238.92339,-8.961761,0.0027975,-0.0024049074074074077,388493.5160660639,0.8303836
2026-04-06 07:53:50.814,239.093548,-9.106182,0.002793703703703704,-0.0024091203703703705,388543.34166395164,0.8306076
2026-04-06 07:54:50.814,239.263549,-9.250854,0.002789907407407407,-0.002413287037037037,388593.18055361026,0.8308266
2026-04-06 07:55:50.814,239.433395,-9.395777,0.0027861111111111107,-0.0024174537037037033,388643.03243135597,0.8310406
2026-04-06 07:56:50.814,239.603086,-9.540947,0.0027823611111111113,-0.002421574074074074,388692.89699799306,0.8312496
2026-04-06 07:57:50.814,239.772625,-9.686365,0.0027785648148148144,-0.0024256481481481486,388742.77394834196,0.8314535
2026-04-06 07:58:50.814,239.942014,-9.832027,0.002774814814814815,-0.0024297222222222224,388792.6629817108,0.8316524
2026-04-06 07:59:50.814,240.111254,-9.977934,0.002771111111111111,-0.0024337962962962963,388842.56379740796,0.8318462
2026-04-06 08:00:50.814,240.280346,-10.124083,0.002767361111111111,-0.0024378240740740745,388892.4760887578,0.832035
2026-04-06 08:01:50.814,240.449294,-10.270472,0.0027636574074074074,-0.002441805555555555,388942.39955357264,0.8322187
2026-04-06 08:02:50.814,240.618098,-10.417101,0.0027599537037037037,-0.0024457870370370367,388992.3338881687,0.8323973
